,date,game_id,home_team,home_score,away_team,away_score,season,game_state,home_shots,away_shots,away_corsi,home_corsi,home_fenwick,away_fenwick,home_mean_x,away_mean_x
948,2023-02-12,2022020842,St. Louis Blues,6,Arizona Coyotes,5,20222023,Final,37,28,52,67,54,38,3.122448979591837,-8.089285714285714
949,2023-02-12,2022020843,Minnesota Wild,3,New Jersey Devils,2,20222023,Final,27,31,63,55,43,41,-10.772058823529411,-8.793893129770993
950,2023-02-12,2022020844,Winnipeg Jets,4,Chicago Blackhawks,1,20222023,Final,28,32,64,62,41,46,5.96875,-8.287878787878787
951,2023-02-12,2022020845,Los Angeles Kings,6,Pittsburgh Penguins,0,20222023,Final,31,25,57,65,43,46,-2.403361344537815,7.112068965517241
952,2023-02-12,2022020846,Montréal Canadiens,6,Edmonton Oilers,2,20222023,Final,30,31,54,57,33,40,-4.429906542056075,5.256
953,2023-02-12,2022020848,Philadelphia Flyers,3,Seattle Kraken,4,20222023,Final,18,21,50,52,28,35,-10.785123966942148,-16.362903225806452
954,2023-02-12,2022020847,Washington Capitals,1,San Jose Sharks,4,20222023,Final,21,33,70,59,34,52,-16.691666666666666,-3.986013986013986
955,2023-02-12,2022020849,Vegas Golden Knights,7,Anaheim Ducks,2,20222023,Final,39,25,51,65,53,38,-9.894736842105264,13.663157894736843
956,2023-02-14,2022020850,Ottawa Senators,4,Calgary Flames,3,20222023,Final,25,37,68,63,35,57,-8.355263157894736,-3.037878787878788
957,2023-02-14,2022020851,Nashville Predators,2,Arizona Coyotes,4,20222023,Final,31,19,41,56,48,29,2.652173913043478,-7.509615384615385
958,2023-02-14,2022020852,Minnesota Wild,1,Florida Panthers,2,20222023,Final,31,36,66,69,47,52,1.671641791044776,11.025
959,2023-02-14,2022020853,Vancouver Canucks,1,Detroit Red Wings,6,20222023,Final,30,23,43,57,46,30,-1.1610169491525424,-1.6363636363636365
960,2023-02-14,2022020854,Los Angeles Kings,5,Buffalo Sabres,2,20222023,Final,28,29,51,60,41,41,-2.022727272727273,-10.443396226415095
961,2023-02-15,2022020855,Washington Capitals,2,Carolina Hurricanes,3,20222023,Final,36,30,62,63,48,48,-1.9724137931034482,2.748148148148148
962,2023-02-15,2022020856,Montréal Canadiens,4,Chicago Blackhawks,0,20222023,Final,31,22,51,53,39,32,-1.4521739130434783,-6.317073170731708
963,2023-02-15,2022020857,Columbus Blue Jackets,2,New Jersey Devils,3,20222023,Final,33,32,63,65,43,52,-2.0155038759689923,7.052631578947368
964,2023-02-15,2022020858,New York Islanders,2,Ottawa Senators,3,20222023,Final,49,37,68,88,70,47,3.6129032258064515,5.006802721088436
965,2023-02-15,2022020859,St. Louis Blues,6,Florida Panthers,2,20222023,Final,28,36,58,67,45,49,-3.6259541984732824,-7.862068965517241
966,2023-02-15,2022020860,Winnipeg Jets,3,Seattle Kraken,2,20222023,Final,43,30,56,74,58,44,-1.8992805755395683,12.441666666666666
967,2023-02-15,2022020861,Dallas Stars,2,Boston Bruins,3,20222023,Final,31,37,68,64,44,46,13.32934131736527,15.685950413223141
968,2023-02-15,2022020862,Colorado Avalanche,3,Tampa Bay Lightning,4,20222023,Final,48,37,69,73,54,58,3.296551724137931,12.034013605442176
969,2023-02-15,2022020863,San Jose Sharks,1,Pittsburgh Penguins,3,20222023,Final,39,28,53,58,45,40,1.4338235294117647,-0.8349514563106796
970,2023-02-16,2022020864,Toronto Maple Leafs,5,Chicago Blackhawks,2,20222023,Final,42,29,45,69,56,34,-7.986111111111111,3.4518518518518517
971,2023-02-16,2022020865,Arizona Coyotes,1,Tampa Bay Lightning,0,20222023,Final,29,50,84,57,42,70,9.62962962962963,8.612676056338028
972,2023-02-16,2022020867,Edmonton Oilers,4,Detroit Red Wings,5,20222023,Final,49,26,52,74,70,33,16.703703703703702,-3.1825396825396823
973,2023-02-16,2022020866,Minnesota Wild,2,Colorado Avalanche,3,20222023,Final,43,19,47,81,63,25,-5.8321678321678325,-6.737373737373737
974,2023-02-16,2022020868,Anaheim Ducks,3,Buffalo Sabres,7,20222023,Final,22,44,64,44,33,54,-3.3421052631578947,-18.75229357798165
975,2023-02-16,2022020869,Vancouver Canucks,4,New York Rangers,6,20222023,Final,29,28,52,46,37,35,-2.978102189781022,0.1111111111111111
976,2023-02-17,2022020870,Washington Capitals,3,Florida Panthers,6,20222023,Final,32,36,71,51,42,49,-4.256,-9.610294117647058
977,2023-02-17,2022020871,Carolina Hurricanes,6,Montréal Canadiens,2,20222023,Final,41,22,43,67,62,30,-14.194244604316546,-6.160377358490566
978,2023-02-17,2022020872,Columbus Blue Jackets,3,Winnipeg Jets,1,20222023,Final,24,38,70,54,35,59,-17.891666666666666,-26.4
979,2023-02-17,2022020873,Nashville Predators,0,Boston Bruins,5,20222023,Final,28,30,55,57,42,43,10.257352941176471,-9.428571428571429
980,2023-02-17,2022020875,Calgary Flames,2,Detroit Red Wings,5,20222023,Final,35,24,54,66,57,31,-9.241379310344827,-8.155737704918034
981,2023-02-17,2022020874,St. Louis Blues,4,New Jersey Devils,2,20222023,Final,35,36,63,67,47,47,1.356060606060606,2.5419847328244276
982,2023-02-17,2022020876,Seattle Kraken,6,Philadelphia Flyers,2,20222023,Final,30,19,51,61,42,32,16.05263157894737,6.84
983,2023-02-17,2022020877,Vegas Golden Knights,2,San Jose Sharks,1,20222023,Final,38,26,58,75,58,36,-11.720779220779221,-3.578125
984,2023-02-18,2022020878,Ottawa Senators,3,Chicago Blackhawks,4,20222023,Final,31,32,57,47,40,42,-10.633802816901408,-12.728571428571428
985,2023-02-18,2022020879,New York Islanders,5,Pittsburgh Penguins,4,20222023,Final,28,44,77,50,33,63,4.632478632478633,4.0
986,2023-02-18,2022020880,Minnesota Wild,2,Dallas Stars,1,20222023,Final,36,34,63,68,46,50,16.692307692307693,-1.4836065573770492
987,2023-02-18,2022020882,Anaheim Ducks,3,Los Angeles Kings,6,20222023,Final,27,41,72,59,44,62,-6.205607476635514,-11.02962962962963
988,2023-02-18,2022020881,Edmonton Oilers,4,New York Rangers,5,20222023,Final,34,42,75,57,45,58,2.8970588235294117,-2.272727272727273
989,2023-02-18,2022020883,St. Louis Blues,1,Colorado Avalanche,4,20222023,Final,20,33,56,41,30,46,-0.6,-8.106194690265486
990,2023-02-18,2022020884,Nashville Predators,7,Florida Panthers,3,20222023,Final,26,33,63,49,41,47,-3.4,5.375886524822695
991,2023-02-18,2022020885,Boston Bruins,6,New York Islanders,2,20222023,Final,27,28,51,54,42,41,8.784,8.364406779661017
992,2023-02-18,2022020886,Pittsburgh Penguins,2,New Jersey Devils,5,20222023,Final,31,43,74,51,41,54,16.74264705882353,8.493055555555555
993,2023-02-18,2022020887,Dallas Stars,1,Columbus Blue Jackets,4,20222023,Final,29,37,74,64,47,56,-15.360655737704919,-8.21830985915493
994,2023-02-19,2022020888,Toronto Maple Leafs,5,Montréal Canadiens,1,20222023,Final,41,30,54,64,50,40,-3.295302013422819,6.023076923076923
995,2023-02-19,2022020889,Carolina Hurricanes,4,Washington Capitals,1,20222023,Final,35,25,55,62,56,33,-0.02877697841726619,-0.6944444444444444
996,2023-02-19,2022020891,Vancouver Canucks,6,Philadelphia Flyers,2,20222023,Final,23,37,64,53,29,54,11.364963503649635,13.595238095238095
997,2023-02-19,2022020890,Calgary Flames,3,New York Rangers,2,20222023,Final,32,20,40,62,49,27,-6.992592592592593,1.0598290598290598
998,2023-02-19,2022020892,Los Angeles Kings,6,Arizona Coyotes,5,20222023,Final,39,33,64,66,57,42,-8.576,-19.68840579710145
999,2023-02-19,2022020893,San Jose Sharks,2,Buffalo Sabres,4,20222023,Final,35,31,50,66,47,41,6.055944055944056,-9.88
1000,2023-02-19,2022020894,Seattle Kraken,4,Detroit Red Wings,2,20222023,Final,26,23,59,58,45,44,4.180327868852459,-18.07547169811321
1001,2023-02-19,2022020895,Vegas Golden Knights,5,Tampa Bay Lightning,4,20222023,Final,26,24,61,53,34,46,8.936507936507937,4.7388059701492535
1002,2023-02-19,2022020896,Minnesota Wild,4,Nashville Predators,3,20222023,Final,35,26,56,63,46,38,1.2419354838709677,3.364406779661017
1003,2023-02-19,2022020897,Ottawa Senators,7,St. Louis Blues,2,20222023,Final,34,32,47,58,42,42,-16.080291970802918,-9.391304347826088
1004,2023-02-19,2022020898,Colorado Avalanche,6,Edmonton Oilers,5,20222023,Final,42,40,64,69,47,49,3.192857142857143,-7.23404255319149
1005,2023-02-19,2022020899,Chicago Blackhawks,5,Toronto Maple Leafs,3,20222023,Final,28,35,55,56,35,48,-8.023809523809524,6.483606557377049
1006,2023-02-20,2022020900,New Jersey Devils,4,Winnipeg Jets,2,20222023,Final,29,25,51,55,37,39,0.06818181818181818,-7.909090909090909
1007,2023-02-20,2022020901,Arizona Coyotes,3,Columbus Blue Jackets,2,20222023,Final,25,36,79,51,36,60,1.3880597014925373,2.031055900621118
1008,2023-02-20,2022020902,Florida Panthers,4,Anaheim Ducks,3,20222023,Final,55,32,59,80,70,35,-11.312101910828025,-8.79646017699115
1009,2023-02-20,2022020903,Boston Bruins,3,Ottawa Senators,1,20222023,Final,32,31,52,58,44,34,-6.258741258741258,-2.5037037037037035
1010,2023-02-20,2022020905,San Jose Sharks,4,Seattle Kraken,0,20222023,Final,24,26,47,51,36,40,-5.418803418803419,-8.8
1011,2023-02-20,2022020904,Calgary Flames,3,Philadelphia Flyers,4,20222023,Final,35,22,59,60,53,29,-11.0,-9.336206896551724
1012,2023-02-21,2022020906,Pittsburgh Penguins,2,New York Islanders,4,20222023,Final,46,32,58,84,61,43,-1.639751552795031,0.04895104895104895
1013,2023-02-21,2022020907,New York Rangers,1,Winnipeg Jets,4,20222023,Final,51,21,38,73,64,27,-17.006410256410255,-1.6893203883495145
1014,2023-02-22,2022020908,Tampa Bay Lightning,6,Anaheim Ducks,1,20222023,Final,44,25,46,74,67,33,2.2781456953642385,-16.26086956521739
1015,2023-02-22,2022020909,Washington Capitals,1,Detroit Red Wings,3,20222023,Final,27,25,72,61,48,44,-25.753846153846155,-12.762589928057555
1016,2023-02-22,2022020910,New Jersey Devils,2,Montréal Canadiens,5,20222023,Final,40,18,55,62,53,27,5.874074074074074,5.823008849557522
1017,2023-02-22,2022020911,Carolina Hurricanes,4,St. Louis Blues,1,20222023,Final,36,36,65,60,55,47,7.925373134328358,11.558823529411764
1018,2023-02-22,2022020912,Buffalo Sabres,3,Toronto Maple Leafs,6,20222023,Final,32,29,52,45,38,34,12.22549019607843,-0.9159663865546218
1019,2023-02-22,2022020913,Minnesota Wild,2,Los Angeles Kings,1,20222023,Final,20,34,64,51,29,51,-3.8217821782178216,1.2272727272727273
1020,2023-02-22,2022020914,Nashville Predators,5,Vancouver Canucks,4,20222023,Final,29,41,67,67,43,52,0.17567567567567569,-6.135338345864661
1021,2023-02-22,2022020915,Chicago Blackhawks,3,Vegas Golden Knights,2,20222023,Final,42,37,62,71,54,47,-2.0642857142857145,-7.274074074074074
1022,2023-02-22,2022020916,Edmonton Oilers,4,Philadelphia Flyers,2,20222023,Final,27,26,52,51,38,35,7.060402684563758,-6.69672131147541
1023,2023-02-23,2022020917,New York Islanders,2,Winnipeg Jets,1,20222023,Final,22,26,51,46,29,41,0.9583333333333334,7.578512396694215
1024,2023-02-23,2022020919,Arizona Coyotes,3,Calgary Flames,6,20222023,Final,15,51,78,53,30,67,-12.613138686131387,-3.6462585034013606
1025,2023-02-23,2022020918,Dallas Stars,3,Chicago Blackhawks,4,20222023,Final,32,23,59,61,50,37,-11.706422018348624,-10.983193277310924
1026,2023-02-24,2022020920,Washington Capitals,2,Anaheim Ducks,4,20222023,Final,43,21,50,79,59,31,-11.914110429447852,-14.88495575221239
1027,2023-02-24,2022020921,Tampa Bay Lightning,5,Buffalo Sabres,6,20222023,Final,41,23,45,72,59,36,7.515527950310559,3.8897637795275593
1028,2023-02-24,2022020922,Pittsburgh Penguins,2,Edmonton Oilers,7,20222023,Final,24,44,65,48,37,54,-8.544827586206896,-8.508064516129032
1029,2023-02-24,2022020923,New Jersey Devils,4,Los Angeles Kings,3,20222023,Final,32,22,51,55,47,32,-1.6484375,-1.4814814814814814
1030,2023-02-24,2022020924,Columbus Blue Jackets,0,Minnesota Wild,2,20222023,Final,30,25,69,58,45,44,9.655172413793103,0.48695652173913045
1031,2023-02-24,2022020925,Detroit Red Wings,4,New York Rangers,1,20222023,Final,23,31,54,57,35,45,0.007518796992481203,0.3220338983050847
1032,2023-02-24,2022020926,St. Louis Blues,2,Vancouver Canucks,3,20222023,Final,22,41,67,47,29,55,-14.440944881889763,-14.126126126126126
1033,2023-02-24,2022020928,Vegas Golden Knights,4,Calgary Flames,3,20222023,Final,29,28,61,60,39,42,14.73793103448276,14.43421052631579
1034,2023-02-24,2022020927,Seattle Kraken,5,Boston Bruins,6,20222023,Final,41,33,62,66,55,51,13.346153846153847,6.432835820895522
1035,2023-02-24,2022020929,San Jose Sharks,2,Nashville Predators,6,20222023,Final,24,31,59,57,42,39,-1.2578125,-0.76
1036,2023-02-25,2022020930,Florida Panthers,1,Buffalo Sabres,3,20222023,Final,50,33,57,80,72,44,-6.031446540880503,9.051470588235293
1037,2023-02-25,2022020931,Toronto Maple Leafs,2,Minnesota Wild,1,20222023,Final,24,25,57,63,37,39,1.611842105263158,-1.7246376811594204
1038,2023-02-25,2022020932,Philadelphia Flyers,2,Montréal Canadiens,5,20222023,Final,26,31,58,50,32,43,-11.438016528925619,13.03225806451613
1039,2023-02-25,2022020933,Carolina Hurricanes,4,Ottawa Senators,0,20222023,Final,30,32,64,61,50,52,0.006711409395973154,-1.532846715328467
1040,2023-02-25,2022020934,New York Islanders,2,Los Angeles Kings,3,20222023,Final,18,29,49,42,31,35,12.788235294117648,17.408163265306122
1041,2023-02-25,2022020935,Winnipeg Jets,1,Colorado Avalanche,5,20222023,Final,27,36,57,54,42,45,0.7479674796747967,-2.184
1042,2023-02-25,2022020936,Columbus Blue Jackets,6,Edmonton Oilers,5,20222023,Final,26,47,71,56,40,63,1.1327433628318584,-8.121428571428572
1043,2023-02-25,2022020937,Washington Capitals,6,New York Rangers,3,20222023,Final,27,26,59,59,42,45,-3.523076923076923,-1.6417910447761195
1044,2023-02-25,2022020943,St. Louis Blues,2,Pittsburgh Penguins,3,20222023,Final,27,48,84,50,37,70,16.21014492753623,-5.038961038961039
1045,2023-02-26,2022020939,Vancouver Canucks,1,Boston Bruins,3,20222023,Final,27,35,52,52,39,45,1.3153153153153154,7.578947368421052
1046,2023-02-26,2022020938,Carolina Hurricanes,2,Anaheim Ducks,3,20222023,Final,53,16,45,76,70,25,-6.992647058823529,-0.3173076923076923
1047,2023-02-26,2022020940,Montréal Canadiens,2,Ottawa Senators,5,20222023,Final,32,22,53,56,40,39,-1.0593220338983051,-5.376923076923077
1048,2023-02-26,2022020941,New Jersey Devils,7,Philadelphia Flyers,0,20222023,Final,36,23,51,66,52,40,-5.578125,-11.809090909090909
1049,2023-02-26,2022020942,Detroit Red Wings,0,Tampa Bay Lightning,3,20222023,Final,45,18,56,65,55,27,-4.25,-5.447619047619048
1050,2023-02-26,2022020945,Vegas Golden Knights,2,Dallas Stars,3,20222023,Final,45,45,74,76,59,56,-9.571428571428571,-3.0551724137931036
1051,2023-02-26,2022020946,San Jose Sharks,3,Chicago Blackhawks,4,20222023,Final,51,36,70,76,65,51,13.32748538011696,16.54032258064516
1052,2023-02-26,2022020944,Colorado Avalanche,4,Calgary Flames,1,20222023,Final,22,29,54,54,30,44,13.2734375,0.22131147540983606
1053,2023-02-26,2022020947,Buffalo Sabres,7,Washington Capitals,4,20222023,Final,37,30,53,56,47,43,-5.318965517241379,-9.359223300970873
1054,2023-02-26,2022020948,Minnesota Wild,3,Columbus Blue Jackets,2,20222023,Final,44,24,49,78,61,33,-14.895061728395062,-15.838095238095239
1055,2023-02-26,2022020949,Winnipeg Jets,0,New York Islanders,4,20222023,Final,23,24,58,53,44,34,10.269565217391305,-10.223140495867769
1056,2023-02-26,2022020950,New York Rangers,5,Los Angeles Kings,2,20222023,Final,21,28,58,55,38,47,-11.690909090909091,11.22549019607843
1057,2023-02-26,2022020951,Pittsburgh Penguins,7,Tampa Bay Lightning,3,20222023,Final,36,29,60,59,43,45,-2.9865771812080535,-6.614814814814815
1058,2023-02-27,2022020953,Seattle Kraken,1,Toronto Maple Leafs,5,20222023,Final,27,33,62,53,43,44,-9.79611650485437,-13.814516129032258
1059,2023-02-27,2022020952,Arizona Coyotes,2,Nashville Predators,6,20222023,Final,27,34,56,55,42,40,1.2307692307692308,-11.991935483870968
1060,2023-02-28,2022020534,Ottawa Senators,6,Detroit Red Wings,2,20222023,Final,42,24,47,66,50,31,6.441558441558442,1.9274193548387097
1061,2023-02-28,2022020954,Edmonton Oilers,2,Boston Bruins,3,20222023,Final,24,28,52,56,36,37,-2.1007194244604315,-0.46511627906976744
1062,2023-02-28,2022020955,Dallas Stars,4,Vancouver Canucks,5,20222023,Final,38,21,54,67,58,33,9.223684210526315,3.4126984126984126
1063,2023-02-28,2022020956,Colorado Avalanche,3,Vegas Golden Knights,0,20222023,Final,34,31,58,57,45,39,7.517543859649122,0.4
1064,2023-02-28,2022020957,Anaheim Ducks,4,Chicago Blackhawks,2,20222023,Final,33,26,55,55,45,40,4.027027027027027,8.108108108108109
1065,2023-03-01,2022020959,Ottawa Senators,6,Detroit Red Wings,1,20222023,Final,27,17,40,54,40,27,5.576642335766423,-3.5597014925373136
1066,2023-03-01,2022020960,Tampa Bay Lightning,1,Florida Panthers,4,20222023,Final,29,41,81,64,49,59,16.881481481481483,12.053691275167786
1067,2023-03-01,2022020958,Buffalo Sabres,3,Columbus Blue Jackets,5,20222023,Final,41,36,63,68,58,49,13.125984251968504,-2.062937062937063
1068,2023-03-01,2022020961,Winnipeg Jets,5,Los Angeles Kings,6,20222023,Final,34,38,75,66,46,52,-12.253246753246753,-9.304054054054054
1069,2023-03-01,2022020962,Minnesota Wild,2,New York Islanders,1,20222023,Final,34,42,69,56,43,53,-9.718181818181819,2.8244274809160306
1070,2023-03-01,2022020963,Nashville Predators,1,Pittsburgh Penguins,3,20222023,Final,25,34,71,60,36,51,5.57037037037037,6.074829931972789
1071,2023-03-01,2022020964,St. Louis Blues,3,Seattle Kraken,5,20222023,Final,25,26,53,57,39,37,-2.236842105263158,-2.6638655462184873
1072,2023-03-01,2022020965,Calgary Flames,3,Boston Bruins,4,20222023,Final,57,20,50,84,70,27,3.191358024691358,5.194915254237288
1073,2023-03-01,2022020966,Arizona Coyotes,4,Chicago Blackhawks,1,20222023,Final,33,24,51,51,36,38,-4.353448275862069,-6.431192660550459
1074,2023-03-01,2022020967,San Jose Sharks,1,Montréal Canadiens,3,20222023,Final,39,32,59,63,52,41,1.4253731343283582,0.6287878787878788
1075,2023-03-02,2022020968,Philadelphia Flyers,2,New York Rangers,3,20222023,Final,28,25,42,52,40,35,7.371900826446281,0.2631578947368421
1076,2023-03-02,2022020969,Edmonton Oilers,5,Toronto Maple Leafs,2,20222023,Final,32,28,50,56,42,37,4.955555555555556,-1.4227642276422765
1077,2023-03-02,2022020970,Dallas Stars,4,Arizona Coyotes,2,20222023,Final,41,20,42,68,56,29,8.788732394366198,9.572815533980583
1078,2023-03-02,2022020971,Colorado Avalanche,5,New Jersey Devils,7,20222023,Final,31,29,57,56,40,40,0.4153846153846154,-12.683333333333334
1079,2023-03-02,2022020972,Vegas Golden Knights,3,Carolina Hurricanes,2,20222023,Final,20,26,60,51,31,44,10.416058394160585,18.785714285714285
1080,2023-03-02,2022020973,Anaheim Ducks,2,Washington Capitals,3,20222023,Final,23,39,58,48,39,49,6.954954954954955,-1.205128205128205
1081,2023-03-03,2022020974,Boston Bruins,7,Buffalo Sabres,1,20222023,Final,42,27,47,64,51,39,-4.652482269503546,-13.914728682170542
1082,2023-03-03,2022020975,Florida Panthers,1,Nashville Predators,2,20222023,Final,31,23,59,64,54,31,-6.991525423728813,-2.050724637681159
1083,2023-03-03,2022020976,New York Rangers,3,Ottawa Senators,5,20222023,Final,32,34,62,56,47,45,-0.8,-2.2781954887218046
1084,2023-03-03,2022020977,Tampa Bay Lightning,4,Pittsburgh Penguins,5,20222023,Final,31,32,50,55,43,41,4.864285714285714,3.6165413533834587
1085,2023-03-03,2022020978,Detroit Red Wings,4,Seattle Kraken,5,20222023,Final,29,37,57,53,35,50,6.4630872483221475,8.133333333333333
1086,2023-03-03,2022020979,Chicago Blackhawks,2,Dallas Stars,5,20222023,Final,21,36,69,50,32,53,-17.893939393939394,-10.165354330708661
1087,2023-03-03,2022020980,Calgary Flames,1,Toronto Maple Leafs,2,20222023,Final,26,34,63,46,38,45,12.565217391304348,-3.388059701492537
1088,2023-03-03,2022020981,Vancouver Canucks,1,Minnesota Wild,2,20222023,Final,22,36,69,47,32,51,-1.1260504201680672,3.421875
1089,2023-03-03,2022020982,Los Angeles Kings,3,Montréal Canadiens,2,20222023,Final,33,21,42,65,50,30,6.729508196721311,7.085714285714285
1090,2023-03-03,2022020983,San Jose Sharks,3,St. Louis Blues,6,20222023,Final,25,23,46,47,38,30,8.674796747967479,4.30327868852459
1091,2023-03-04,2022020984,Columbus Blue Jackets,2,Seattle Kraken,4,20222023,Final,23,35,65,61,42,55,1.5925925925925926,-13.389830508474576
1092,2023-03-04,2022020985,Edmonton Oilers,6,Winnipeg Jets,3,20222023,Final,33,28,47,59,50,35,14.212121212121213,12.703703703703704
1093,2023-03-04,2022020986,Arizona Coyotes,1,Carolina Hurricanes,6,20222023,Final,18,42,73,43,27,63,2.066666666666667,-1.8518518518518519
1094,2023-03-04,2022020987,Anaheim Ducks,3,Montréal Canadiens,2,20222023,Final,33,28,59,53,43,40,-3.7685185185185186,1.9473684210526316
1095,2023-03-04,2022020988,Vegas Golden Knights,4,New Jersey Devils,3,20222023,Final,31,54,86,75,46,71,6.688622754491018,9.590604026845638
1096,2023-03-04,2022020536,Buffalo Sabres,5,Tampa Bay Lightning,3,20222023,Final,34,36,61,59,46,49,-11.744,-12.342105263157896
1097,2023-03-04,2022020989,New York Islanders,4,Detroit Red Wings,1,20222023,Final,36,23,40,67,53,29,8.954545454545455,-11.928571428571429
1098,2023-03-04,2022020991,Boston Bruins,4,New York Rangers,2,20222023,Final,24,26,51,49,40,35,4.608,11.953125
1099,2023-03-04,2022020997,Dallas Stars,7,Colorado Avalanche,3,20222023,Final,29,35,61,61,41,44,-4.154411764705882,8.06140350877193
1100,2023-03-04,2022020993,San Jose Sharks,3,Washington Capitals,8,20222023,Final,41,30,60,74,52,40,18.205479452054796,3.836734693877551
1101,2023-03-04,2022020992,Florida Panthers,4,Pittsburgh Penguins,1,20222023,Final,42,32,54,66,54,41,6.9416058394160585,7.112903225806452
1102,2023-03-05,2022020996,Vancouver Canucks,4,Toronto Maple Leafs,1,20222023,Final,24,37,64,49,33,48,-0.18095238095238095,13.454545454545455
1103,2023-03-05,2022020995,Winnipeg Jets,7,Edmonton Oilers,5,20222023,Final,39,35,57,72,53,42,11.70440251572327,12.53781512605042
1104,2023-03-05,2022020994,Ottawa Senators,5,Columbus Blue Jackets,2,20222023,Final,39,21,40,71,55,26,-0.6845637583892618,10.63302752293578
1105,2023-03-05,2022020998,Chicago Blackhawks,1,Nashville Predators,3,20222023,Final,28,25,46,50,39,36,-2.859375,-3.8
1106,2023-03-05,2022020999,Calgary Flames,0,Minnesota Wild,3,20222023,Final,31,33,68,58,43,48,2.4122137404580153,9.41304347826087
1107,2023-03-05,2022021000,Los Angeles Kings,4,St. Louis Blues,2,20222023,Final,38,26,47,63,48,32,-2.0256410256410255,5.388888888888889
1108,2023-03-05,2022021001,Carolina Hurricanes,6,Tampa Bay Lightning,0,20222023,Final,38,14,39,57,47,27,-5.925373134328358,11.017391304347827
1109,2023-03-05,2022021003,Vegas Golden Knights,4,Montréal Canadiens,3,20222023,Final,28,28,67,63,45,38,-4.943661971830986,-6.211678832116788
1110,2023-03-05,2022021002,Philadelphia Flyers,3,Detroit Red Wings,1,20222023,Final,37,26,56,69,53,36,-7.2556390977443606,2.953488372093023
1111,2023-03-06,2022021004,Arizona Coyotes,4,New Jersey Devils,5,20222023,Final,29,40,59,58,38,44,12.50381679389313,2.703125
1112,2023-03-06,2022021005,Colorado Avalanche,2,Seattle Kraken,3,20222023,Final,23,35,56,53,36,47,-1.7890625,7.090163934426229
1113,2023-03-07,2022021007,Winnipeg Jets,2,San Jose Sharks,3,20222023,Final,38,24,61,71,53,43,-1.9185185185185185,-2.2554744525547443
1114,2023-03-07,2022021006,Buffalo Sabres,2,Edmonton Oilers,3,20222023,Final,39,37,58,65,54,51,-0.6271186440677966,-18.123076923076923
1115,2023-03-07,2022021008,Dallas Stars,4,Calgary Flames,5,20222023,Final,33,38,63,56,47,50,-8.120805369127517,-1.4506172839506173
1116,2023-03-07,2022021009,Chicago Blackhawks,5,Ottawa Senators,0,20222023,Final,21,35,55,49,31,52,4.2,4.096551724137931
1117,2023-03-07,2022021010,Vancouver Canucks,4,Nashville Predators,3,20222023,Final,32,34,55,61,42,46,0.38513513513513514,9.522935779816514
1118,2023-03-07,2022021011,Los Angeles Kings,4,Washington Capitals,2,20222023,Final,41,22,44,64,55,33,-8.977099236641221,-10.844036697247706
1119,2023-03-08,2022021012,Montréal Canadiens,3,Carolina Hurricanes,4,20222023,Final,30,44,76,66,42,67,-6.851851851851852,6.558620689655172
1120,2023-03-08,2022021013,Pittsburgh Penguins,5,Columbus Blue Jackets,4,20222023,Final,47,27,66,80,70,38,-5.293478260869565,3.4127906976744184
1121,2023-03-08,2022021014,Tampa Bay Lightning,5,Philadelphia Flyers,2,20222023,Final,39,35,68,66,49,45,19.60810810810811,5.326086956521739
1122,2023-03-08,2022021015,New Jersey Devils,3,Toronto Maple Leafs,4,20222023,Final,33,25,51,56,48,36,11.347826086956522,8.714285714285714
1123,2023-03-08,2022021016,Florida Panthers,2,Vegas Golden Knights,1,20222023,Final,34,23,61,56,44,32,-2.4855072463768115,-11.08411214953271
1124,2023-03-08,2022021017,New York Islanders,3,Buffalo Sabres,2,20222023,Final,39,24,36,83,51,28,-4.515723270440252,-24.958904109589042
1125,2023-03-08,2022021018,Minnesota Wild,0,Calgary Flames,1,20222023,Final,42,30,49,83,60,39,-8.662162162162161,6.28695652173913
1126,2023-03-08,2022021019,Colorado Avalanche,6,San Jose Sharks,0,20222023,Final,43,13,35,70,54,19,-8.535211267605634,-8.2
1127,2023-03-08,2022021020,Arizona Coyotes,6,St. Louis Blues,2,20222023,Final,27,42,64,51,34,53,-14.583941605839415,-11.580152671755725
1128,2023-03-08,2022021021,Seattle Kraken,5,Anaheim Ducks,2,20222023,Final,31,22,40,55,42,30,-15.408695652173913,-12.378947368421052
1129,2023-03-09,2022021023,Winnipeg Jets,2,Minnesota Wild,4,20222023,Final,48,23,58,63,58,33,-5.926829268292683,-11.198198198198199
1130,2023-03-09,2022021022,Detroit Red Wings,4,Chicago Blackhawks,3,20222023,Final,41,20,36,66,54,25,8.76984126984127,9.88888888888889
1131,2023-03-09,2022021024,Vancouver Canucks,3,Anaheim Ducks,2,20222023,Final,34,22,44,66,51,32,-6.081967213114754,-12.634146341463415
1132,2023-03-10,2022021025,Buffalo Sabres,4,Dallas Stars,10,20222023,Final,29,49,65,47,39,58,12.214876033057852,-0.9054054054054054
1133,2023-03-10,2022021027,Pittsburgh Penguins,3,New York Islanders,4,20222023,Final,36,28,52,76,50,42,-3.220125786163522,-18.772727272727273
1134,2023-03-10,2022021028,Montréal Canadiens,3,New York Rangers,4,20222023,Final,27,35,70,50,36,46,4.484615384615385,0.6845637583892618
1135,2023-03-10,2022021029,Washington Capitals,2,New Jersey Devils,3,20222023,Final,24,43,71,49,34,56,0.9915254237288136,15.007575757575758
